,21,index
0,3.2262382864792514,0.6666666666666666
1,3.507362784471219,0.6846846846846847
2,3.507362784471219,0.7027027027027027
3,2.811244979919678,0.7207207207207207
4,2.8380187416331992,0.7387387387387387
5,2.8380187416331992,0.7567567567567568
6,2.9585006693440405,0.7747747747747747
7,2.9183400267737625,0.7927927927927928
8,2.8514056224899598,0.8108108108108109
9,2.8915662650602414,0.8288288288288288
10,2.8514056224899598,0.8468468468468469
11,2.878179384203481,0.8648648648648649
12,2.8380187416331992,0.8828828828828829
13,3.1860776439089697,0.9009009009009009
14,3.1994645247657303,0.9189189189189189
15,3.1994645247657303,0.9369369369369369
16,3.427041499330656,0.954954954954955
17,3.427041499330656,0.9729729729729729
18,3.5475234270414973,0.990990990990991
19,3.520749665327976,1.009009009009009
20,3.5475234270414973,1.027027027027027
21,3.5609103078982614,1.045045045045045
22,3.5609103078982614,1.063063063063063
23,3.668005354752342,1.0810810810810811
24,3.6813922356091027,1.0990990990990992
25,3.788487282463187,1.117117117117117
26,3.788487282463187,1.135135135135135
27,3.788487282463187,1.1531531531531531
28,3.788487282463187,1.1711711711711712
29,3.788487282463187,1.1891891891891893
30,3.6813922356091027,1.207207207207207
31,3.6813922356091027,1.2252252252252251
32,3.6813922356091027,1.2432432432432432
33,3.6813922356091027,1.2612612612612613
34,3.7081659973226238,1.2792792792792793
35,3.8286479250334686,1.2972972972972974
36,3.694779116465863,1.3153153153153152
37,3.7215528781793843,1.3333333333333333
38,3.7215528781793843,1.3513513513513513
