,28,index
0,1.6465863453815253,2.8828828828828827
1,1.8206157965194123,2.900900900900901
2,1.6867469879518069,2.9369369369369367
3,1.4725568942436418,2.954954954954955
4,1.8072289156626518,2.972972972972973
5,1.8206157965194123,2.990990990990991
6,1.7938420348058912,3.009009009009009
7,1.8072289156626518,3.027027027027027
8,1.8072289156626518,3.045045045045045
9,1.7536813922356096,3.063063063063063
10,1.3654618473895574,3.081081081081081
11,1.33868808567604,3.099099099099099
12,1.405622489959839,3.1171171171171173
13,1.3654618473895574,3.135135135135135
14,1.4457831325301207,3.153153153153153
15,1.4457831325301207,3.171171171171171
16,1.4457831325301207,3.189189189189189
17,1.4591700133868812,3.2072072072072073
18,1.539491298527441,3.225225225225225
19,1.539491298527441,3.2432432432432434
20,1.539491298527441,3.2612612612612613
21,1.539491298527441,3.279279279279279
22,1.6198125836680042,3.2972972972972974
23,1.566265060240962,3.315315315315315
24,1.566265060240962,3.3333333333333335
25,1.6064257028112436,3.3513513513513513
26,1.6465863453815253,3.369369369369369
27,1.713520749665328,3.3873873873873874
28,1.713520749665328,3.4054054054054053
29,1.713520749665328,3.4234234234234235
30,1.7001338688085674,3.4414414414414414
31,1.7938420348058912,3.4594594594594597
32,1.7938420348058912,3.4774774774774775
33,1.7804551539491307,3.4954954954954953
34,1.7938420348058912,3.5135135135135136
35,1.7938420348058912,3.5315315315315314
36,1.8072289156626518,3.5495495495495497
37,1.8741633199464545,3.5675675675675675
38,1.8875502008032115,3.5855855855855854
39,1.8741633199464545,3.6036036036036037
40,1.8875502008032115,3.6216216216216215
41,1.9678714859437747,3.6396396396396398
42,1.900937081659972,3.6576576576576576
43,1.9678714859437747,3.6756756756756754
44,1.9678714859437747,3.6936936936936937
45,2.048192771084338,3.7117117117117115
46,2.021419009370817,3.72972972972973
47,2.048192771084338,3.7477477477477477
48,1.9946452476572958,3.765765765765766
49,1.9946452476572958,3.7837837837837838
50,2.0080321285140563,3.8018018018018016
51,2.115127175368137,3.81981981981982
52,2.088353413654616,3.8378378378378377
53,2.061579651941095,3.855855855855856
54,2.10174029451138,3.873873873873874
55,2.088353413654616,3.8918918918918917
56,2.141900937081658,3.90990990990991
57,2.141900937081658,3.9279279279279278
58,2.141900937081658,3.945945945945946
59,2.262382864792503,3.963963963963964
60,2.3025435073627847,3.981981981981982
61,2.315930388219545,4.0
62,2.382864792503348,4.018018018018018
63,2.449799196787147,4.036036036036036
64,2.4631860776439076,4.054054054054054
65,2.4631860776439076,4.072072072072072
66,2.449799196787147,4.09009009009009
67,2.5568942436412314,4.108108108108108
68,2.5568942436412314,4.126126126126126
69,2.543507362784471,4.1441441441441444
70,2.5568942436412314,4.162162162162162
71,2.6372155287817947,4.18018018018018
72,2.597054886211513,4.198198198198198
73,2.6372155287817947,4.216216216216216
74,2.717536813922358,4.2342342342342345
75,2.717536813922358,4.252252252252252
76,2.717536813922358,4.27027027027027
77,2.7576974564926395,4.288288288288288
78,2.784471218206157,4.306306306306306
79,2.878179384203481,4.324324324324325
80,2.878179384203481,4.342342342342342
81,2.8915662650602414,4.36036036036036
82,2.9585006693440405,4.378378378378378
83,2.971887550200801,4.396396396396397
84,2.9585006693440405,4.414414414414415
85,3.0522088353413643,4.4324324324324325
86,3.0254350736278433,4.45045045045045
87,3.0522088353413643,4.468468468468468
88,2.9852744310575616,4.486486486486487
89,3.092369477911646,4.504504504504505
90,3.1325301204819276,4.5225225225225225
91,3.092369477911646,4.54054054054054
92,3.1994645247657303,4.558558558558558
93,3.306559571619811,4.576576576576577
94,3.306559571619811,4.594594594594595
95,3.306559571619811,4.612612612612613
96,3.2530120481927725,4.63063063063063
97,3.3734939759036138,4.648648648648648
98,3.3734939759036138,4.666666666666667
99,3.3868808567603743,4.684684684684685
100,3.4672021419009376,4.702702702702703
101,3.453815261044177,4.7207207207207205
102,3.453815261044177,4.738738738738738
103,3.4672021419009376,4.756756756756757
104,3.480589022757698,4.774774774774775
105,3.5475234270414973,4.792792792792793
106,3.520749665327976,4.8108108108108105
107,3.6278447121820605,4.828828828828828
108,3.6412315930388246,4.846846846846847
109,3.7215528781793843,4.864864864864865
110,3.7081659973226238,4.882882882882883
111,3.7081659973226238,4.900900900900901
112,3.7483266398929054,4.918918918918919
113,3.788487282463187,4.936936936936937
114,3.8018741633199475,4.954954954954955
115,3.8018741633199475,4.972972972972973
116,3.8955823293172678,4.990990990990991
117,3.8955823293172678,5.009009009009009
118,3.8955823293172678,5.027027027027027
119,3.9625167336010705,5.045045045045045
120,4.0562248995983925,5.063063063063063
121,4.0562248995983925,5.081081081081081
122,4.042838018741632,5.099099099099099
123,4.0562248995983925,5.117117117117117
124,4.082998661311914,5.135135135135135
125,4.069611780455153,5.153153153153153
126,4.109772423025435,5.171171171171171
127,4.216867469879517,5.1891891891891895
128,4.216867469879517,5.207207207207207
129,4.2971887550200805,5.225225225225225
130,4.2971887550200805,5.243243243243243
131,4.3908969210174025,5.261261261261261
132,4.3908969210174025,5.2792792792792795
133,4.3908969210174025,5.297297297297297
134,4.484605087014726,5.315315315315315
135,4.484605087014726,5.333333333333333
136,4.645247657295851,5.351351351351351
137,4.63186077643909,5.36936936936937
138,4.698795180722893,5.387387387387387
139,4.725568942436414,5.405405405405405
140,4.805890227576974,5.423423423423423
141,4.805890227576974,5.441441441441442
142,4.859437751004016,5.45945945945946
143,4.886211512717537,5.4774774774774775
144,4.979919678714859,5.495495495495495
145,4.966532797858099,5.513513513513513
146,5.060240963855422,5.531531531531532
147,5.060240963855422,5.54954954954955
