,9,index
0,6.184738955823292,0.0
1,5.635876840696117,0.018018018018018018
2,5.568942436412316,0.036036036036036036
3,5.823293172690763,0.05405405405405406
4,5.836680053547523,0.07207207207207207
5,6.05087014725569,0.09009009009009009
6,6.05087014725569,0.10810810810810811
7,6.064257028112451,0.12612612612612611
8,6.064257028112451,0.14414414414414414
9,6.05087014725569,0.16216216216216217
10,6.010709504685408,0.18018018018018017
11,5.917001338688086,0.1981981981981982
12,6.010709504685408,0.21621621621621623
13,6.05087014725569,0.23423423423423423
14,6.05087014725569,0.25225225225225223
15,6.104417670682732,0.2702702702702703
16,6.117804551539493,0.2882882882882883
17,6.117804551539493,0.3063063063063063
18,6.117804551539493,0.32432432432432434
19,6.171352074966531,0.34234234234234234
20,6.144578313253014,0.36036036036036034
21,6.238286479250334,0.3783783783783784
22,6.238286479250334,0.3963963963963964
23,6.291834002677376,0.4144144144144144
24,6.291834002677376,0.43243243243243246
25,6.291834002677376,0.45045045045045046
26,6.345381526104417,0.46846846846846846
27,6.318607764390897,0.48648648648648646
28,6.398929049531459,0.5045045045045045
29,6.398929049531459,0.5225225225225225
30,6.372155287817938,0.5405405405405406
31,6.452476572958501,0.5585585585585585
32,6.452476572958501,0.5765765765765766
33,6.452476572958501,0.5945945945945946
34,6.506024096385543,0.6126126126126126
35,6.492637215528783,0.6306306306306306
36,6.5595716198125835,0.6486486486486487
37,6.519410977242302,0.6666666666666666
38,6.572958500669344,0.6846846846846847
39,6.626506024096386,0.7027027027027027
40,6.519410977242302,0.7207207207207207
41,6.626506024096386,0.7387387387387387
42,6.680053547523428,0.7567567567567568
43,6.626506024096386,0.7747747747747747
44,6.733601070950467,0.7927927927927928
45,6.7202141900937065,0.8108108108108109
46,6.773761713520749,0.8288288288288288
47,6.773761713520749,0.8468468468468469
48,6.7202141900937065,0.8648648648648649
49,6.840696117804551,0.8828828828828829
50,6.840696117804551,0.9009009009009009
51,6.894243641231592,0.9189189189189189
52,6.894243641231592,0.9369369369369369
53,6.947791164658634,0.954954954954955
54,6.947791164658634,0.9729729729729729
55,6.907630522088352,0.990990990990991
56,6.961178045515394,1.009009009009009
57,7.014725568942437,1.027027027027027
58,6.921017402945113,1.045045045045045
59,7.014725568942437,1.063063063063063
60,7.068273092369477,1.0810810810810811
61,7.121820615796519,1.0990990990990992
62,7.121820615796519,1.117117117117117
63,7.121820615796519,1.135135135135135
64,7.175368139223561,1.1531531531531531
65,7.175368139223561,1.1711711711711712
66,7.161981258366801,1.1891891891891893
67,7.175368139223561,1.207207207207207
68,7.2289156626506035,1.2252252252252251
69,7.282463186077644,1.2432432432432432
70,7.282463186077644,1.2612612612612613
71,7.336010709504686,1.2792792792792793
72,7.336010709504686,1.2972972972972974
73,7.336010709504686,1.3153153153153152
74,7.402945113788489,1.3333333333333333
75,7.402945113788489,1.3513513513513513
76,7.456492637215529,1.3693693693693694
77,7.443105756358769,1.3873873873873874
78,7.456492637215529,1.4054054054054055
79,7.48326639892905,1.4234234234234233
80,7.510040160642571,1.4414414414414414
81,7.550200803212853,1.4594594594594594
82,7.550200803212853,1.4774774774774775
83,7.5635876840696135,1.4954954954954955
84,7.617135207496652,1.5135135135135136
85,7.617135207496652,1.5315315315315314
86,7.6037483266398915,1.5495495495495495
87,7.657295850066934,1.5675675675675675
88,7.657295850066934,1.5855855855855856
89,7.657295850066934,1.6036036036036037
90,7.710843373493976,1.6216216216216217
91,7.710843373493976,1.6396396396396395
92,7.777777777777777,1.6576576576576576
93,7.764390896921018,1.6756756756756757
94,7.791164658634537,1.6936936936936937
95,7.8447121820615795,1.7117117117117118
96,7.831325301204819,1.7297297297297298
97,7.884872824631861,1.7477477477477477
98,7.898259705488622,1.7657657657657657
99,7.884872824631861,1.7837837837837838
100,7.925033467202143,1.8018018018018018
101,7.938420348058903,1.8198198198198199
102,7.938420348058903,1.8378378378378377
103,7.991967871485944,1.8558558558558558
104,7.938420348058903,1.8738738738738738
105,7.898259705488622,1.8918918918918919
106,8.058902275769746,1.90990990990991
107,8.058902275769746,1.927927927927928
108,8.099062918340028,1.9459459459459458
109,8.112449799196789,1.9639639639639639
110,8.165997322623827,1.981981981981982
111,8.165997322623827,2.0
112,8.165997322623827,2.018018018018018
113,8.21954484605087,2.036036036036036
114,8.206157965194109,2.054054054054054
115,8.23293172690763,2.0720720720720722
116,8.286479250334672,2.09009009009009
117,8.24631860776439,2.108108108108108
118,8.340026773761712,2.126126126126126
119,8.326639892904952,2.144144144144144
120,8.326639892904952,2.1621621621621623
121,8.380187416331994,2.18018018018018
122,8.380187416331994,2.1981981981981984
123,8.447121820615797,2.2162162162162162
124,8.433734939759036,2.234234234234234
125,8.500669344042837,2.2522522522522523
126,8.487282463186077,2.27027027027027
127,8.487282463186077,2.2882882882882885
128,8.500669344042837,2.3063063063063063
129,8.55421686746988,2.324324324324324
130,8.56760374832664,2.3423423423423424
131,8.607764390896921,2.3603603603603602
132,8.527443105756358,2.3783783783783785
133,8.674698795180722,2.3963963963963963
134,8.674698795180722,2.414414414414414
135,8.661311914323962,2.4324324324324325
136,8.728246318607765,2.4504504504504503
137,8.728246318607765,2.4684684684684686
138,8.661311914323962,2.4864864864864864
139,8.781793842034807,2.5045045045045047
140,8.821954484605088,2.5225225225225225
141,8.835341365461849,2.5405405405405403
142,8.835341365461849,2.5585585585585586
143,8.88888888888889,2.5765765765765765
144,8.88888888888889,2.5945945945945947
145,8.88888888888889,2.6126126126126126
146,8.942436412315931,2.6306306306306304
147,8.942436412315931,2.6486486486486487
148,9.009370816599734,2.6666666666666665
149,8.982597054886213,2.684684684684685
150,9.062918340026773,2.7027027027027026
151,9.049531459170012,2.720720720720721
152,9.049531459170012,2.7387387387387387
153,9.103078982597054,2.7567567567567566
154,9.116465863453815,2.774774774774775
155,9.103078982597054,2.7927927927927927
156,9.156626506024097,2.810810810810811
157,9.156626506024097,2.828828828828829
158,9.196787148594376,2.8468468468468466
159,9.223560910307897,2.864864864864865
160,9.210174029451137,2.8828828828828827
161,9.263721552878179,2.900900900900901
162,9.263721552878179,2.918918918918919
163,9.263721552878179,2.9369369369369367
164,9.330655957161982,2.954954954954955
165,9.317269076305221,2.972972972972973
166,9.384203480589022,2.990990990990991
167,9.370816599732263,3.009009009009009
168,9.397590361445783,3.027027027027027
169,9.437751004016064,3.045045045045045
170,9.437751004016064,3.063063063063063
171,9.504685408299867,3.081081081081081
172,9.477911646586346,3.099099099099099
173,9.504685408299867,3.1171171171171173
174,9.558232931726906,3.135135135135135
175,9.544846050870149,3.153153153153153
176,9.544846050870149,3.171171171171171
177,9.491298527443107,3.189189189189189
178,9.611780455153948,3.2072072072072073
179,9.66532797858099,3.225225225225225
180,9.66532797858099,3.2432432432432434
181,9.66532797858099,3.2612612612612613
182,9.718875502008032,3.279279279279279
183,9.705488621151272,3.2972972972972974
184,9.718875502008032,3.315315315315315
185,9.772423025435073,3.3333333333333335
